ml,fold,groundtruth,predicted,TP,FP,dif,fileName
1_sabl,fold_8,2,0,0,0,-2,IMG_20230512_145254_jpg.rf.dfd1ca61f82842fe96ba39de8974f5d4.jpg
1_sabl,fold_8,13,0,0,0,-13,20230512_150244_jpg.rf.1ef934795ff31c5b43b6da861b2ac051.jpg
1_sabl,fold_8,4,0,0,0,-4,IMG_20230512_145320_405_jpg.rf.143f083c59c1dedbd9f3f7f157927edf.jpg
1_sabl,fold_8,1,0,0,0,-1,IMG_4050_JPG.rf.242fde50c6291117b6172ee1dc45f081.jpg
1_sabl,fold_8,1,0,0,0,-1,20230512_145043_jpg.rf.943869aa154c2400192f3cbbf372a136.jpg
1_sabl,fold_8,1,0,0,0,-1,20230512_145034_jpg.rf.1bf97c164c29fec5dca87d03670ab344.jpg
1_sabl,fold_8,2,0,0,0,-2,IMG_4034_JPG.rf.92867b137f89f18d7bfc2034cbb1597f.jpg
1_sabl,fold_8,11,0,0,0,-11,20230512_150131_jpg.rf.b7b4ef28a3d5833ddf815ebcf9a8b336.jpg
1_sabl,fold_8,1,0,0,0,-1,20230512_145223_jpg.rf.e86673dc1e563853935de252c1c2a11e.jpg
1_sabl,fold_8,2,0,0,0,-2,20230512_145313_jpg.rf.a52df235ea36832731aa90971489567a.jpg
1_sabl,fold_8,1,0,0,0,-1,20230512_151654_jpg.rf.1ff5a5051a16402ce45fe6ca565c9239.jpg
1_sabl,fold_8,2,0,0,0,-2,20230512_145135_jpg.rf.4d3af6f64064db39df70b1e3672a3f63.jpg
1_sabl,fold_8,1,0,0,0,-1,IMG_20230512_153408_091_jpg.rf.d4b7f029dd191b0e3fc52b4b39bf8116.jpg
1_sabl,fold_8,2,0,0,0,-2,20230512_151619_jpg.rf.c7fb218f315f99ea72e78a520cc5dc68.jpg
1_sabl,fold_8,65,0,0,0,-65,IMG_20230512_153155_jpg.rf.348475844dfbdea71bac7dbce8198f44.jpg
1_sabl,fold_8,26,0,0,0,-26,IMG_3928_JPG.rf.b59dd1a245d0a61096acf104642a588f.jpg
1_sabl,fold_8,1,0,0,0,-1,0230512_145026_jpg.rf.e1ea5177e0224a86904eddffb8258ab9.jpg
1_sabl,fold_8,3,0,0,0,-3,IMG_3865_JPG.rf.85489cc903cddfc5bd27ee6328f5235e.jpg
1_sabl,fold_8,17,0,0,0,-17,IMG_20230512_145019_771_jpg.rf.d4b15f5b7869ffc05f7387247c4f82ae.jpg
1_sabl,fold_8,3,0,0,0,-3,IMG_3909_JPG.rf.be7478f841f6abc72fcc654df3e13ada.jpg
1_sabl,fold_8,7,0,0,0,-7,20230512_151849_jpg.rf.52b8fefba379829baeca592f085340cd.jpg
1_sabl,fold_8,8,0,0,0,-8,IMG_20230512_151934_jpg.rf.543796bd925563f125516769b066b214.jpg
1_sabl,fold_8,2,0,0,0,-2,0008_jpg.rf.058dbc5491e7240170841cbeb7cfebca.jpg
1_sabl,fold_8,2,0,0,0,-2,20230512_151804-0-_jpg.rf.da37c80768423b2be325cf7dcf3b8efd.jpg
1_sabl,fold_8,4,0,0,0,-4,20230512_151138_jpg.rf.bd5d8d04a758d594acc2af15dc942b5f.jpg
1_sabl,fold_8,13,0,0,0,-13,20230512_152309_jpg.rf.e6272cf81ee3a89c98dea29c7ca87fde.jpg
1_sabl,fold_8,8,0,0,0,-8,20230512_150137_jpg.rf.c6db7854f50b446566afe69c0e3bae6f.jpg
1_sabl,fold_8,1,0,0,0,-1,IMG_3858_JPG.rf.10b8772deec081b08895efdc83efbfcc.jpg
1_sabl,fold_8,1,0,0,0,-1,20230512_151447_jpg.rf.8a684005457ea3cadf9943d40014e87f.jpg
1_sabl,fold_8,9,0,0,0,-9,IMG_20230512_144959_jpg.rf.8d9a872947615acdbff5cf0776139cb9.jpg
1_sabl,fold_8,17,0,0,0,-17,20230512_153021_jpg.rf.6b38fba9b80543e229dc93ffb5e19695.jpg
1_sabl,fold_8,11,0,0,0,-11,20230512_151051_jpg.rf.dcb4ee42b399c0d6007719e173f728b6.jpg
1_sabl,fold_8,10,0,0,0,-10,20230512_151854_jpg.rf.0809016c2e20da637cbac7d27e6fb6c0.jpg
1_sabl,fold_8,2,0,0,0,-2,20230512_145219_jpg.rf.f22be001a717798eb8a2168d0d3421ab.jpg
1_sabl,fold_8,5,0,0,0,-5,230512_150140_jpg.rf.7c74dbb84999f31492125730db986f40.jpg
1_sabl,fold_8,10,0,0,0,-10,20230512_151021_jpg.rf.de7c03d7cc7906d7c81bff3b479fd9e5.jpg
1_sabl,fold_8,11,0,0,0,-11,20230512_145237_jpg.rf.d8f058e0b402e3d1e808be861e667173.jpg
1_sabl,fold_8,152,0,0,0,-152,0100_jpg.rf.05cd5bba5e3a338b9bab8b49b2c62230.jpg
1_sabl,fold_8,2,0,0,0,-2,20230512_151516_jpg.rf.4075925f758530db09c215e48201f510.jpg
1_sabl,fold_8,4,0,0,0,-4,IMG_20230512_151322_jpg.rf.f87bdadf921aef8dde8daecc2efda877.jpg
1_sabl,fold_8,1,0,0,0,-1,20230512_151310_jpg.rf.49e186e145599c0c576f88f77a48645f.jpg
1_sabl,fold_8,2,0,0,0,-2,20230512_151840_jpg.rf.225d382469feb3893ab8adf440f0dcdd.jpg
1_sabl,fold_8,15,0,0,0,-15,IMG_20230512_150202_jpg.rf.605274560fcfde991ad3e82107d6fd8c.jpg
1_sabl,fold_8,28,0,0,0,-28,0512_150115_jpg.rf.572fa1a857240740ab2fd9c0bd962a84.jpg
1_sabl,fold_8,11,0,0,0,-11,IMG_20230512_150135_011_jpg.rf.7d2abfcfbd33399d0709cdb1f6848e09.jpg
1_sabl,fold_8,1,0,0,0,-1,20230512_145421_jpg.rf.3704320bbaa6e937ed0261aa404772f1.jpg
1_sabl,fold_8,14,0,0,0,-14,0042_jpg.rf.7ffcac34c8b8720199d793d39ebf099c.jpg
1_sabl,fold_8,34,0,0,0,-34,0512_150108_jpg.rf.2a2b0446e2345745280376767e5d1b27.jpg
1_sabl,fold_8,3,0,0,0,-3,IMG_20230512_152407_jpg.rf.987c14f960c413f0e6ece4c99d516916.jpg
1_sabl,fold_8,7,0,0,0,-7,20230512_150116_jpg.rf.4cdde848ca21f7424c94dada8a3603c8.jpg
1_sabl,fold_8,1,0,0,0,-1,20230512_151642_jpg.rf.8d7807db8a2c50e7601e595cb8e4d441.jpg
1_sabl,fold_8,1,0,0,0,-1,IMG_20230512_161346_jpg.rf.f2d66ae86a3dee44e0234f6002702110.jpg
1_sabl,fold_8,3,0,0,0,-3,20230512_151340_jpg.rf.1e7341de1b15f16ffc701c3b53542fe7.jpg
1_sabl,fold_8,5,0,0,0,-5,20230512_145411_jpg.rf.962646db69e6629f3a045dc737b54f0c.jpg
1_sabl,fold_8,12,0,0,0,-12,20230512_145240_jpg.rf.a5091d10c5393608b704fe2d2a846263.jpg
1_sabl,fold_8,12,0,0,0,-12,IMG_20230512_152002_jpg.rf.0e50ad947bcac786ec04e7adf1df3e90.jpg
1_sabl,fold_8,8,0,0,0,-8,IMG_4207_JPG.rf.330747e746ba1f08f12c25a697df8506.jpg
1_sabl,fold_8,24,0,0,0,-24,IMG_20230512_150022_jpg.rf.951e0e5b24bd9b0e9ad93c5f8e19127d.jpg
1_sabl,fold_8,1,0,0,0,-1,20230512_151445_jpg.rf.7d699391bb3084d81ea03299229ab140.jpg
1_sabl,fold_8,3,0,0,0,-3,IMG_20230512_145332_184_jpg.rf.332c2aa459e521d0576953fca1e0a03f.jpg
1_sabl,fold_8,3,0,0,0,-3,20230512_145052_jpg.rf.e4d9741a91ef6c0f9f053feb1ffe1df5.jpg
1_sabl,fold_8,12,0,0,0,-12,0032_jpg.rf.bbf27b122201c3fdb2fa22a360b64846.jpg
1_sabl,fold_8,4,0,0,0,-4,20230512_151300_jpg.rf.f994d9472b1ee1ddd3ac8ab3a3cc2a12.jpg
1_sabl,fold_8,7,0,0,0,-7,20230512_150036_jpg.rf.409641b85ef17642977736d9dc873ae4.jpg
1_sabl,fold_8,1,0,0,0,-1,IMG_20230512_144910_997_jpg.rf.93aca80524806445b3dfb1818fa4806a.jpg
1_sabl,fold_8,7,0,0,0,-7,IMG_20230512_152357_jpg.rf.77160d5f48db0fa53a72198288557af6.jpg
1_sabl,fold_8,7,0,0,0,-7,20230512_145341_jpg.rf.85ffc7a18e0ad722dbf476743313df02.jpg
1_sabl,fold_8,16,0,0,0,-16,IMG_20230512_151902_jpg.rf.86d659e2d2eb4651a989633ff7c3cb87.jpg
1_sabl,fold_8,17,0,0,0,-17,230512_150202_jpg.rf.ea33cf5fe5f6662c3682e389e8685dfb.jpg
1_sabl,fold_8,12,0,0,0,-12,0048_jpg.rf.ec48089b3f18d5818c04f71cecd05f38.jpg
1_sabl,fold_8,2,0,0,0,-2,IMG_4091_JPG.rf.a9405bd034e33eacf6b2883c9ed04e2e.jpg
1_sabl,fold_8,13,0,0,0,-13,IMG_20230512_150158_jpg.rf.c8fd099b0d72b4e29fc1807382e042b1.jpg
1_sabl,fold_8,2,0,0,0,-2,20230512_144932_jpg.rf.a725c2a7e9c0d34d34a6abd7d299f6df.jpg
1_sabl,fold_8,16,0,0,0,-16,20230512_151039_jpg.rf.bb11ca2d78a6f005bcb2f521dfcf0dce.jpg
1_sabl,fold_8,5,0,0,0,-5,20230512_152301_jpg.rf.3701d53ed7c06271583a063371e238d1.jpg
1_sabl,fold_8,7,0,0,0,-7,IMG_20230512_145108_jpg.rf.5b77832e2c70819f5a5de9e318768425.jpg
1_sabl,fold_8,3,0,0,0,-3,IMG_3849_JPG.rf.7ce1df74f4ca793d89d2042ccc5766ef.jpg
1_sabl,fold_8,10,0,0,0,-10,20230512_145206_jpg.rf.4cf9a1bcd726515460c68ec0b753f06a.jpg
1_sabl,fold_8,21,0,0,0,-21,IMG_20230512_150057_jpg.rf.1d901fec112c2705325b5b23647b5cfe.jpg
1_sabl,fold_8,5,0,0,0,-5,20230512_151846_jpg.rf.aaa6e44ba0c35df5988efcf5a4f2510c.jpg
1_sabl,fold_8,22,0,0,0,-22,IMG_20230512_153211_jpg.rf.8b8c95e482643af377a9a4d7a0182777.jpg
1_sabl,fold_8,3,0,0,0,-3,0230512_145440_jpg.rf.26be693a65087ccb13d4129f4c93b786.jpg
1_sabl,fold_8,9,0,0,0,-9,IMG_3931_JPG.rf.fcba871e1d94de33741779717c57137f.jpg
1_sabl,fold_8,1,0,0,0,-1,20230512_145025_jpg.rf.15940c55814fd494ff830db5a9061d30.jpg
1_sabl,fold_8,1,0,0,0,-1,IMG_20230512_145352_jpg.rf.1c96dea3488a61099952ab7250fce4b2.jpg
1_sabl,fold_8,3,0,0,0,-3,20230512_145231_jpg.rf.77f03cc3c54cff48c03e24558d36189b.jpg
1_sabl,fold_8,16,0,0,0,-16,IMG_20230512_151508_jpg.rf.c78520025916588a7657b75ae388cb8f.jpg
1_sabl,fold_8,12,0,0,0,-12,IMG_20230512_145022_866_jpg.rf.245d67f93e45a020eb21fdd8f4124767.jpg
1_sabl,fold_8,4,0,0,0,-4,20230512_145329_jpg.rf.0c0d42d6e893d6efcd4b3119ce990d0e.jpg
1_sabl,fold_8,2,0,0,0,-2,20230512_145433_jpg.rf.5924d4f1a47105e53efa0a08085450a7.jpg
1_sabl,fold_8,3,0,0,0,-3,IMG_20230512_152405_jpg.rf.ebe5f63b7b940c8d9a74c8fb5839d39b.jpg
1_sabl,fold_8,6,0,0,0,-6,20230512_150204_jpg.rf.87f7c1141bc54dad9c82b36c8beb1bb9.jpg
1_sabl,fold_8,1,0,0,0,-1,230512_150118_jpg.rf.ecc50b57dabc83b04e792a7ddde388f8.jpg
1_sabl,fold_8,2,0,0,0,-2,20230512_150052_jpg.rf.9bdf107fc37c37b05aa46914e8882f17.jpg
1_sabl,fold_8,5,0,0,0,-5,20230512_151135_jpg.rf.3b3e99725d0ae8b34747d0ed51687a4a.jpg
1_sabl,fold_8,2,0,0,0,-2,230512_145056_jpg.rf.cb3d61bce2d4e0686bc0310ab76413a2.jpg
1_sabl,fold_8,25,0,0,0,-25,IMG_20230512_150208_jpg.rf.14a0d0d16b6d32327bcec6959b738634.jpg
1_sabl,fold_8,30,0,0,0,-30,IMG_20230512_150210_524_jpg.rf.476d8805b0160b5143ad37609399dc72.jpg
1_sabl,fold_8,1,0,0,0,-1,20230512_151455_jpg.rf.ea02e305291eae5ae85ae54d0ebfe26d.jpg
1_sabl,fold_8,19,0,0,0,-19,IMG_20230512_150024_jpg.rf.5425ded2475701fa14408062843212ec.jpg
1_sabl,fold_8,10,0,0,0,-10,20230512_153132_jpg.rf.cac6aa1f1a0f028046df980276b5e4e6.jpg
1_sabl,fold_8,1,0,0,0,-1,MG_20230512_145316_jpg.rf.4d66c8eb78cdd81e04686ee0f7aa4fdf.jpg
1_sabl,fold_8,12,0,0,0,-12,20230512_152311_jpg.rf.7f2da0009f2fa07600b981c50d8d6ebf.jpg
1_sabl,fold_8,1,0,0,0,-1,20230512_145036_jpg.rf.1ecc4ae3f81e22aac59d8b3b9c1034cd.jpg
1_sabl,fold_8,1,0,0,0,-1,IMG_4390_JPG.rf.2018de24c221ce01e2c3239735a272af.jpg
1_sabl,fold_8,14,0,0,0,-14,IMG_20230512_145158_jpg.rf.6d28bd6cb232ef60feeaaa2d893d7326.jpg
1_sabl,fold_8,4,0,0,0,-4,IMG_20230512_150225_jpg.rf.5e6e4781174588e28c95f110bb49edf2.jpg
1_sabl,fold_8,17,0,0,0,-17,20230512_151035_jpg.rf.7593703cffcf4a6285b53ddb6e104d39.jpg
1_sabl,fold_8,5,0,0,0,-5,_20230512_150252_jpg.rf.c7786b04a48eca5fec5127b90d27efc6.jpg
1_sabl,fold_8,10,0,0,0,-10,IMG_20230512_161908_jpg.rf.c3138f9567f619fcdc8eb8c700bfcff8.jpg
1_sabl,fold_8,8,0,0,0,-8,20230512_150001_jpg.rf.74ea9697c92aedc234993b5551f7f1b4.jpg
1_sabl,fold_8,5,0,0,0,-5,IMG_20230512_151249_373_jpg.rf.f2dd29bba78783f6fbe29e66675bd321.jpg
1_sabl,fold_8,3,0,0,0,-3,IMG_20230512_151542_635_jpg.rf.1e2c1e872c81db1f473f8c586f3ce9d9.jpg
1_sabl,fold_8,3,0,0,0,-3,20230512_151619-0-_jpg.rf.5d6f8d7a8176754cc78ef08a707b7ea8.jpg
1_sabl,fold_8,8,0,0,0,-8,IMG_20230512_145253_jpg.rf.7d0a492e681439db3a20eb64e356d8ff.jpg
1_sabl,fold_8,2,0,0,0,-2,20230512_151636_jpg.rf.0e80ecb006eb88d60de9b99c0fac2245.jpg
1_sabl,fold_8,11,0,0,0,-11,IMG_3926_JPG.rf.769c3267365e5531dec34c648a73f597.jpg
1_sabl,fold_8,13,0,0,0,-13,IMG_20230512_145120_jpg.rf.3ecb5837a329b79ac20997cfe24d3124.jpg
1_sabl,fold_8,3,0,0,0,-3,230512_150054_jpg.rf.ec6dcd9709fc100d27b3f2f4937b7712.jpg
1_sabl,fold_8,7,0,0,0,-7,IMG_20230512_150945_jpg.rf.26027cad843e4a3c904d281bd5e443ab.jpg
1_sabl,fold_8,2,0,0,0,-2,20230512_151755_jpg.rf.f2aa85c403e0f77cda500046a0fd667f.jpg
1_sabl,fold_8,7,0,0,0,-7,20230512_152237_jpg.rf.dceb042d25e3e44ad022b7c4330f1dcf.jpg
1_sabl,fold_8,19,0,0,0,-19,20230512_153013_jpg.rf.ebf5724207d5fe9aba867759ed6ae350.jpg
1_sabl,fold_8,3,0,0,0,-3,230512_150143_jpg.rf.b686af9ba8be8219e2e0a152ff0123f1.jpg
1_sabl,fold_8,1,0,0,0,-1,IMG_20230512_151231_jpg.rf.f19d35ba554c9c3e62efe863fb1dd098.jpg
1_sabl,fold_8,1,0,0,0,-1,20230512_151451-0-_jpg.rf.352f3ab1f1271f1dc2c7503413d5072b.jpg
1_sabl,fold_8,13,0,0,0,-13,IMG_20230512_151640_056_jpg.rf.69bbb5903a2369e6d01c4fd2bef65e1f.jpg
1_sabl,fold_8,5,0,0,0,-5,230512_150033_jpg.rf.ceea84e0a6184331d2af5a24cba9a7d0.jpg
1_sabl,fold_8,11,0,0,0,-11,0053_jpg.rf.09112cd43c7e1f0da4351e79ab49af2f.jpg
1_sabl,fold_8,12,0,0,0,-12,IMG_20230512_151339_jpg.rf.13ce8b9b66953b0f57413fa693a3dc35.jpg
1_sabl,fold_8,2,0,0,0,-2,IMG_20230512_151240_565_jpg.rf.fdf2f78ec041a34d2611406b29953d18.jpg
1_sabl,fold_8,23,0,0,0,-23,IMG_20230512_150201_jpg.rf.81da174bcf14fd53b844cf7cae9f7a28.jpg
1_sabl,fold_8,27,0,0,0,-27,20230512_153207_jpg.rf.81b28e88b96ae01a62cb2b2cdc468e08.jpg
1_sabl,fold_8,3,0,0,0,-3,20230512_151625_jpg.rf.6d8f8d5fffad59d6ccff118606bdd771.jpg
1_sabl,fold_8,8,0,0,0,-8,IMG_20230512_145440_jpg.rf.4fae61f59dfa2249c388f714b68ca784.jpg
1_sabl,fold_8,2,0,0,0,-2,IMG_4191_JPG.rf.f40d8980877c6222a068ed1ef1102afa.jpg
1_sabl,fold_8,1,0,0,0,-1,20230512_153345_jpg.rf.7d2374802dfa67e187bded47020403c1.jpg
1_sabl,fold_8,1,0,0,0,-1,20230512_150733_jpg.rf.dfdc2eb0d94519616a7ec9cf127c8f8a.jpg
1_sabl,fold_8,1,0,0,0,-1,IMG_4028_JPG.rf.c7571b8910b4228b0179b0ffc703ee1e.jpg
1_sabl,fold_8,9,0,0,0,-9,0230512_150115_jpg.rf.50a5de1d8e046395fd6c82509eb7d363.jpg
1_sabl,fold_8,2,0,0,0,-2,20230512_145355_jpg.rf.67799c9783b1beeb42aebdae40eac27d.jpg
1_sabl,fold_8,9,0,0,0,-9,IMG_3989_JPG.rf.51b8252c5f0a8196d379e91fcc91ad06.jpg
1_sabl,fold_8,1,0,0,0,-1,20230512_145111_jpg.rf.ab829e89e439dc4aa65d413090f00b2d.jpg
1_sabl,fold_8,5,0,0,0,-5,20230512_152259_jpg.rf.fef7e558f14c303ecfa184eb656375ce.jpg
1_sabl,fold_8,1,0,0,0,-1,IMG_20230512_151033_jpg.rf.4872ff92d415a45e16c1f52f8b7ae6db.jpg
1_sabl,fold_8,32,0,0,0,-32,IMG_20230512_153350_jpg.rf.cc68f1c6759992fe198286f32b0171ec.jpg
1_sabl,fold_8,2,0,0,0,-2,20230512_151506_jpg.rf.2d22a2b23e3853093943da42a80fc17b.jpg
1_sabl,fold_8,1,0,0,0,-1,IMG_4015_JPG.rf.8f40d2d78e19693b5d38d76ffd50d286.jpg
1_sabl,fold_8,10,0,0,0,-10,20230512_152217_jpg.rf.a3962f3838250709a368b8f241c7bcad.jpg
1_sabl,fold_8,3,0,0,0,-3,230512_150048_jpg.rf.2a601f5dc5ab605aa2563bcbc35c41e1.jpg
1_sabl,fold_8,14,0,0,0,-14,IMG_20230512_152954_jpg.rf.6f297f29021342f064430fb1e8d22587.jpg
1_sabl,fold_8,2,0,0,0,-2,IMG_4053_JPG.rf.307ece37dd62cbaea82bfd7b14f0ee36.jpg
1_sabl,fold_8,17,0,0,0,-17,20230512_152942_jpg.rf.cc3d43f0d1f322fa8da500d78ce3a8be.jpg
1_sabl,fold_8,3,0,0,0,-3,IMG_20230512_151637_jpg.rf.e79b46fd14d5a0af0846c34d1a920413.jpg
1_sabl,fold_9,7,3,3,0,-4,20230512_152158_jpg.rf.02f9c3c00108d9da3f80f2943458d80a.jpg
1_sabl,fold_9,4,4,4,0,0,IMG_20230512_145312_784_jpg.rf.58023d0721ac49469db4e79c05fb5cba.jpg
1_sabl,fold_9,25,16,15,1,-9,20230512_150144_jpg.rf.ecf1f47bccdedeca682aab00e68f4fbf.jpg
1_sabl,fold_9,4,4,2,2,0,20230512_145408-0-_jpg.rf.7d30c64c68760c899eab7f27576adaec.jpg
1_sabl,fold_9,17,9,9,0,-8,IMG_20230512_153014_136_jpg.rf.ac9f2fc67a44db81aef730e99a1dba0a.jpg
1_sabl,fold_9,20,3,3,0,-17,20230512_153043_jpg.rf.5cddf43df464d99390a41596bf2ccdf2.jpg
1_sabl,fold_9,8,5,5,0,-3,20230512_153242_jpg.rf.5d53d7e395b76d25f2510396dec3f47a.jpg
1_sabl,fold_9,7,4,4,0,-3,20230512_151538_jpg.rf.d5df90d6db920f66f1d45e4cfa70a411.jpg
1_sabl,fold_9,5,4,4,0,-1,0050_jpg.rf.47c1ed097ad14e52c46f19b2b3e3f5a2.jpg
1_sabl,fold_9,3,5,1,4,2,20230512_150109_jpg.rf.4d2c542089703d638847cefe3c0e0669.jpg
1_sabl,fold_9,12,6,5,1,-6,IMG_20230512_151658_955_jpg.rf.6f77aded32a46d8083d7d4e54c112bb9.jpg
1_sabl,fold_9,5,5,4,1,0,IMG_20230512_145258_492_jpg.rf.3ae44ee592a82ee046166d1017a1f348.jpg
1_sabl,fold_9,3,3,3,0,0,IMG_20230512_152403_jpg.rf.708a0e8a856b9c4ca92a84e1450a3e60.jpg
1_sabl,fold_9,7,4,4,0,-3,20230512_151548_jpg.rf.de9bfd82e4ede57511bc911fc34f5695.jpg
1_sabl,fold_9,1,2,1,1,1,IMG_20230512_151202_728_jpg.rf.1d8a1071a58b84a0628884454a63ef8a.jpg
1_sabl,fold_9,11,9,8,1,-2,20230512_152251_jpg.rf.f4cd881ef463deae8c6458635e8849ac.jpg
1_sabl,fold_9,4,3,1,2,-1,IMG_3835_JPG.rf.e405f9fb7ccfe92ed96a553465aa1ec9.jpg
1_sabl,fold_9,18,12,9,3,-6,20230512_144934_jpg.rf.03898f9c31f25d3ec984bc32b412d5af.jpg
1_sabl,fold_9,4,2,2,0,-2,IMG_3867_JPG.rf.ec5d38e5d6681088aaa0d2786eb3bb2b.jpg
1_sabl,fold_9,13,6,6,0,-7,IMG_20230512_152345_469_jpg.rf.3dde8c68a98233421212da59bcbe366e.jpg
1_sabl,fold_9,19,12,11,1,-7,IMG_20230512_152322_jpg.rf.190afc8c001b1a757ff0cc847eea784d.jpg
1_sabl,fold_9,15,9,6,3,-6,0230512_145001_jpg.rf.da230b3dcac925c28f8c0273b5776c9a.jpg
1_sabl,fold_9,8,9,8,1,1,20230512_151900_jpg.rf.1250b5103b69822786ae601e0a5c5f68.jpg
1_sabl,fold_9,3,1,1,0,-2,IMG_20230512_145043_jpg.rf.3d90edfd5a365d1ec3876fca50ab884d.jpg
1_sabl,fold_9,2,1,1,0,-1,IMG_20230512_145345_250_jpg.rf.15fc60af583ce168515577f073866f5f.jpg
1_sabl,fold_9,14,7,7,0,-7,20230512_152217_jpg.rf.2fdd5053b538b85b1941d0bb5e4261ca.jpg
1_sabl,fold_9,5,0,0,0,-5,230512_150109_jpg.rf.fe44d8827f0b8ae246022ca47b5c4c2c.jpg
1_sabl,fold_9,9,9,7,2,0,20230512_152318_jpg.rf.15ef28475daedc6fc4e098af4a1459e5.jpg
1_sabl,fold_9,11,7,7,0,-4,IMG_20230512_151554_209_jpg.rf.f15eb1b2793910f53035e241375725c8.jpg
1_sabl,fold_9,1,0,0,0,-1,20230512_151039_jpg.rf.12dc8e8ab83bd9d6e1e941c7a0c05874.jpg
1_sabl,fold_9,1,1,1,0,0,IMG_3908_JPG.rf.04ee0448a5e502f1d8c821cea701a7e1.jpg
1_sabl,fold_9,2,1,1,0,-1,20230512_150227_jpg.rf.4d20daf17aea8771758821741496ecfd.jpg
1_sabl,fold_9,1,1,1,0,0,20230512_153412_jpg.rf.86821476b6a03cfd46882b168695fa0b.jpg
1_sabl,fold_9,11,1,1,0,-10,20230512_153437_jpg.rf.be3d60256eef37a332523d849f2754c6.jpg
1_sabl,fold_9,1,0,0,0,-1,20230512_150221_jpg.rf.16f1f40fdbd20de3345eed95661a9875.jpg
1_sabl,fold_9,6,4,4,0,-2,20230512_145324_jpg.rf.20601749525cadde15c78b46cd0fd934.jpg
1_sabl,fold_9,11,2,2,0,-9,IMG_20230512_151501_jpg.rf.050803adc8687422b6d0ca0c55649365.jpg
1_sabl,fold_9,8,5,4,1,-3,0041_jpg.rf.dc9ba1dc663668cabb27474922349a17.jpg
1_sabl,fold_9,8,8,6,2,0,20230512_145208_jpg.rf.b8ad2aec57651698bef6edfad1ced014.jpg
1_sabl,fold_9,1,1,1,0,0,20230512_151617_jpg.rf.f876cceb3568353e640a6506b3aa8b6a.jpg
1_sabl,fold_9,16,11,11,0,-5,0043_jpg.rf.af436235ce1f5e4c84b661d4b30ac97f.jpg
1_sabl,fold_9,6,6,5,1,0,IMG_4102_JPG.rf.988b30b26acf51017cd5b3ff16762a2b.jpg
1_sabl,fold_9,5,4,4,0,-1,IMG_20230512_145425_638_jpg.rf.661f8dc69f407743144410705f4450c9.jpg
1_sabl,fold_9,14,3,2,1,-11,20230512_151015_jpg.rf.3c8da9af03482ee1020db88de8cd53f5.jpg
1_sabl,fold_9,6,4,4,0,-2,20230512_151814_jpg.rf.63e5823ef6a38da9206064b1975681af.jpg
1_sabl,fold_9,6,5,4,1,-1,20230512_151556_jpg.rf.e585c8603435630ba81c916c0f5e3ad0.jpg
1_sabl,fold_9,7,6,4,2,-1,20230512_150112_jpg.rf.91cd81f1887a38818d08e2f659a19d98.jpg
1_sabl,fold_9,6,5,5,0,-1,20230512_144948_jpg.rf.f0802f30adda8942f990e793b5836607.jpg
1_sabl,fold_9,1,1,1,0,0,20230512_145029_jpg.rf.d7839e9fea72e8e69ba8fd36d0e4fb46.jpg
1_sabl,fold_9,18,12,11,1,-6,IMG_3904_JPG.rf.bd3a38163bc8779f0e934e0ae4ddadcf.jpg
1_sabl,fold_9,1,2,2,0,1,IMG_20230512_153207_221_jpg.rf.1f2a32c755bbb2f6a4de873cb32a38fd.jpg
1_sabl,fold_9,6,3,3,0,-3,IMG_20230512_150226_jpg.rf.0f75578652c746be4186e389de366a0e.jpg
1_sabl,fold_9,2,0,0,0,-2,IMG_3906_JPG.rf.489fadb71a83983d81ed44a70d0060f4.jpg
1_sabl,fold_9,7,3,3,0,-4,20230512_150041_jpg.rf.77c6bf2c7e0b5d7af7cc6bad355e9df1.jpg
1_sabl,fold_9,1,1,1,0,0,0230512_145030_jpg.rf.6c6efdb679aaba04919e4f2fbe75cc41.jpg
1_sabl,fold_9,5,0,0,0,-5,230512_150321_jpg.rf.623a3367577becef7953f663a60a519b.jpg
1_sabl,fold_9,5,1,1,0,-4,MG_20230512_145134_jpg.rf.23612ad15c705c682dff7447cb294722.jpg
1_sabl,fold_9,27,3,2,1,-24,20230512_153521_jpg.rf.91f440ee7bd1d39009cef4ad201c6fc3.jpg
1_sabl,fold_9,0,3,0,3,3,IMG_4213_JPG.rf.778fa8d9b6925e2bc9f653dd198513f2.jpg
1_sabl,fold_9,6,5,5,0,-1,20230512_152211_jpg.rf.f8ab5359b2be0312cf7788fc199a7cfb.jpg
1_sabl,fold_9,3,1,1,0,-2,20230512_151750_jpg.rf.d25aa4eadcd0f88bad307f1be9834da7.jpg
1_sabl,fold_9,14,11,8,3,-3,IMG_20230512_145200_jpg.rf.071fa9592bc47982ce5ace6be3fc1cac.jpg
1_sabl,fold_9,11,6,4,2,-5,20230512_150021_jpg.rf.e7014c35e8c40fcb7fa7884ea70952ae.jpg
1_sabl,fold_9,15,1,0,1,-14,IMG_20230512_150047_070_jpg.rf.473b1fece6373583075f5a81e7cd25b1.jpg
1_sabl,fold_9,12,11,11,0,-1,IMG_20230512_152350_jpg.rf.e5327c93655bbe8c35427b0ce8c7c897.jpg
1_sabl,fold_9,7,7,6,1,0,20230512_153033_jpg.rf.02462baf8941d1800bd6cd7071ac2700.jpg
1_sabl,fold_9,5,3,3,0,-2,20230512_145350_jpg.rf.1ea30b4048e0f19948f3a1c49f936262.jpg
